batch,acc,data
2559,0.73333333,4744
2560,0.73333333,4748
2561,0.73333333,4752
2562,0.73333333,4756
2563,0.73333333,4760
2564,0.73333333,4764
2565,0.73333333,4768
2566,0.73333333,4772
2567,0.73333333,4776
2568,0.73333333,4780
2569,0.73333333,4784
2570,0.73333333,4788
2571,0.73333333,4792
2572,0.73333333,4796
2573,0.73333333,4800
2574,0.73333333,4804
2575,0.73333333,4808
2576,0.73333333,4812
2577,0.73333333,4816
2578,0.73333333,4820
2579,0.73333333,4824
2580,0.73333333,4828
2581,0.73333333,4832
2582,0.73333333,4836
2583,0.73333333,4840
2584,0.73333333,4844
2585,0.73333333,4848
2586,0.73333333,4852
2587,0.73333333,4856
2588,0.73333333,4860
2589,0.73333333,4864
2590,0.73333333,4868
2591,0.73333333,4872
2592,0.73333333,4876
2593,0.73333333,4880
2594,0.73333333,4884
2595,0.73333333,4888
2596,0.73333333,4892
2597,0.73333333,4896
2598,0.73333333,4900
2599,0.73333333,4904
2600,0.73333333,4908
2601,0.73333333,4912
2602,0.73333333,4916
2603,0.73333333,4920
2604,0.73333333,4924
2605,0.73333333,4928
2606,0.73333333,4932
2607,0.73333333,4936
2608,0.73333333,4940
2609,0.73333333,4944
2610,0.73333333,4948
2611,0.73333333,4952
2612,0.73333333,4956
2613,0.73333333,4960
2614,0.73333333,4964
2615,0.73333333,4968
2616,0.73333333,4972
2617,0.73333333,4976
2618,0.73333333,4980
2619,0.73333333,4984
2620,0.73333333,4988
2621,0.73333333,4992
2622,0.73333333,4996
2623,0.73333333,5000
2624,0.73333333,5004
2625,0.73333333,5008
2626,0.73333333,5012
2627,0.73333333,5016
2628,0.73333333,5020
2629,0.73333333,5024
2630,0.73333333,5028
2631,0.73333333,5032
2632,0.73333333,5036
2633,0.73333333,5040
2634,0.73333333,5044
2635,0.73333333,5048
2636,0.73333333,5052
2637,0.73333333,5056
2638,0.73333333,5060
2639,0.73333333,5064
2640,0.73333333,5068
2641,0.73333333,5072
2642,0.73333333,5076
2643,0.73333333,5080
2644,0.73333333,5084
2645,0.73333333,5088
2646,0.73333333,5092
2647,0.73333333,5096
2648,0.73333333,5100
2649,0.73333333,5104
2650,0.73333333,5108
2651,0.73333333,5112
2652,0.73333333,5116
2653,0.73333333,5120
2654,0.73333333,5124
2655,0.73333333,5128
2656,0.73333333,5132
2657,0.73333333,5136
2658,0.73333333,5140
2659,0.73333333,5144
2660,0.73333333,5148
2661,0.73333333,5152
2662,0.73333333,5156
2663,0.73333333,5160
2664,0.73333333,5164
2665,0.73333333,5168
2666,0.73333333,5172
2667,0.73333333,5176
2668,0.73333333,5180
2669,0.73333333,5184
2670,0.73333333,5188
2671,0.73333333,5192
2672,0.73333333,5196
2673,0.73333333,5200
2674,0.73333333,5204
2675,0.73333333,5208
2676,0.73333333,5212
2677,0.73333333,5216
2678,0.73333333,5220
2679,0.73333333,5224
2680,0.73333333,5228
2681,0.73333333,5232
2682,0.73333333,5236
2683,0.73333333,5240
2684,0.73333333,5244
2685,0.73333333,5248
2686,0.73333333,5252
2687,0.73333333,5256
2688,0.73333333,5260
2689,0.73333333,5264
2690,0.73333333,5268
2691,0.73333333,5272
2692,0.73333333,5276
2693,0.73333333,5280
2694,0.73333333,5284
2695,0.73333333,5288
2696,0.73333333,5292
2697,0.73333333,5296
2698,0.73333333,5300
2699,0.73333333,5304
2700,0.73333333,5308
2701,0.73333333,5312
2702,0.73333333,5316
2703,0.73333333,5320
2704,0.73333333,5324
2705,0.73333333,5328
2706,0.73333333,5332
2707,0.73333333,5336
2708,0.73333333,5340
2709,0.73333333,5344
2710,0.73333333,5348
2711,0.73333333,5352
2712,0.73333333,5356
2713,0.73333333,5360
2714,0.73333333,5364
2715,0.73333333,5368
2716,0.73333333,5372
2717,0.73333333,5376
2718,0.73333333,5380
2719,0.73333333,5384
2720,0.73333333,5388
2721,0.73333333,5392
2722,0.73333333,5396
2723,0.73333333,5400
2724,0.73333333,5404
2725,0.73333333,5408
2726,0.73333333,5412
2727,0.73333333,5416
2728,0.73333333,5420
2729,0.73333333,5424
2730,0.73333333,5428
2731,0.73333333,5432
2732,0.73333333,5436
2733,0.73333333,5440
2734,0.73333333,5444
2735,0.73333333,5448
2736,0.73333333,5452
2737,0.73333333,5456
